FITSKeyword	DBKeyword	Source	MetadataDatatype	Units	DBDatatype	MetadataWidth	NullsAllowed	ValidateFormat	CheckValues	InputFormat	OutputFormat	SpecialIngest	MinValue	MaxValue	DiscreteValues	Metadata	UI	Calib	TAP_visible	TAP_principal	Description	Example	Notes
TTYPE46	TTYPE46	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE47	TTYPE47	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE48	TTYPE48	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE49	TTYPE49	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE5	TTYPE5	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE50	TTYPE50	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE51	TTYPE51	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE52	TTYPE52	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE53	TTYPE53	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE54	TTYPE54	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE55	TTYPE55	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE56	TTYPE56	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE57	TTYPE57	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE58	TTYPE58	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE59	TTYPE59	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE6	TTYPE6	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE60	TTYPE60	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE61	TTYPE61	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE62	TTYPE62	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE63	TTYPE63	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE64	TTYPE64	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE65	TTYPE65	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE66	TTYPE66	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE67	TTYPE67	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE68	TTYPE68	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE69	TTYPE69	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE7	TTYPE7	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE70	TTYPE70	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE71	TTYPE71	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE72	TTYPE72	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE73	TTYPE73	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE74	TTYPE74	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE75	TTYPE75	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE76	TTYPE76	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE77	TTYPE77	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE78	TTYPE78	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE79	TTYPE79	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE8	TTYPE8	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE80	TTYPE80	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE81	TTYPE81	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE82	TTYPE82	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE83	TTYPE83	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE84	TTYPE84	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE85	TTYPE85	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE86	TTYPE86	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE87	TTYPE87	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE88	TTYPE88	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE89	TTYPE89	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE9	TTYPE9	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE90	TTYPE90	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE91	TTYPE91	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE92	TTYPE92	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE93	TTYPE93	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE94	TTYPE94	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE95	TTYPE95	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE96	TTYPE96	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE97	TTYPE97	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE98	TTYPE98	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE99	TTYPE99	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TUBEFLEX	TUBEFLEX	DCS	double		FLOAT(126)	16	Y	Y	N		18.5f										[arcsec] Telescope tube flexure	 	
TUBETEMP	TUBETEMP	DCS	double	Celsius	FLOAT(126)	16	Y	Y	N		18.5f					Y					[degC] Telescope tube temperature	 	
UNEDAY	UNEDAY	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s										Daily UNe power status	 	
UNEGD	UNEGD	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s										Gold UNe power status	 	
UNIXBEG	UNIXBEG	KPF	double		FLOAT(126)	16	Y	Y	N		18.5f										Unix timestamp used for start time	 	
UNIXEND	UNIXEND	KPF	double		FLOAT(126)	16	Y	Y	N		18.5f										Unix timestamp used for end time	 	
UT	UT	DCS	char		VARCHAR2(16 BYTE)	16	N	Y	Y	time	16s					Y	Y			Y	DCS Universal Time	 	
UTC	UTC	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s										KOA: UTC keyword set from UT keyword	 	
VACSCFB	VACSCFB	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s										Vac Sci fiber (1b) on	 	
VACSCREQ	VACSCREQ	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s										Vac Sci fiber (1b) requested	 	
VACSKFB	VACSKFB	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s										Vac Sci fiber (2b) on	 	
VACSKREQ	VACSKREQ	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s										Vac Sci fiber (2b) requested	 	
VIGNETTE	VIGNETTE	DCS	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s										dome vignette (t/f)	 	
WAVEBLUE	WAVEBLUE	KPF	integer		NUMBER(*,0)	8	Y	Y	N		16d										wavelength (angstroms) based on detectors used.	 	
WAVECNTR	WAVECNTR	KPF	integer		NUMBER(*,0)	8	Y	Y	N		16d										wavelength (angstroms) based on detectors used.	 	
WAVERED	WAVERED	KPF	integer		NUMBER(*,0)	8	Y	Y	N		16d										wavelength (angstroms) based on detectors used.	 	
WXDOMHUM	WXDOMHUM	KPF	double		FLOAT(126)	16	Y	Y	N		18.5f										KOA: Weather dome humidity	 	
WXDOMTMP	WXDOMTMP	KPF	double		FLOAT(126)	16	Y	Y	N		18.5f										KOA: Weather dome temperature	 	
WXDWPT	WXDWPT	KPF	double		FLOAT(126)	16	Y	Y	N		18.5f										KOA: Weather dewpoint	 	
WXOUTHUM	WXOUTHUM	KPF	double		FLOAT(126)	16	Y	Y	N		18.5f										KOA: Weather outside humidity	 	
WXOUTTMP	WXOUTTMP	KPF	double		FLOAT(126)	16	Y	Y	N		18.5f										KOA: Weather outside temperature	 	
WXPRESS	WXPRESS	KPF	double		FLOAT(126)	16	Y	Y	N		18.5f										KOA: Weather pressure	 	
WXTIME	WXTIME	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s										KOA: Weather measurement time	 	
WXWNDIR	WXWNDIR	KPF	double		FLOAT(126)	16	Y	Y	N		18.5f										KOA: Weather wind direction	 	
WXWNDSP	WXWNDSP	KPF	double		FLOAT(126)	16	Y	Y	N		18.5f										KOA: Weather wind speed	 	
XTENSION	XTENSION	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s										binary table extension	 	
	DEC2000	NExScI	double		FLOAT(126)	16	Y	N	N		18.5f	Y				Y	Y	Y	Y	Y	Declination in decimal degrees, J2000 equinox	 	
	FILEHAND	NExScI	char		VARCHAR2(151 BYTE)	151	Y	N	N		151s	Y				N	Y	Y	Y	Y	Path to the file in the archive	 	
	L0_INGTIME	NExScI	char		TIMESTAMP	30	Y	N	N		30s	Y				N			N		Time of metadata ingestion	 	
	RA2000	NExScI	double		FLOAT(126)	11	Y	N	N		18.5f	Y				Y	Y	Y	Y	Y	RA in decimal degrees, J2000 equinox	 	
	SEMID	NExScI	char		VARCHAR2(21 BYTE)	21	Y	N	N		21s	Y				N	Y	Y	Y	Y	SEMESTER and PROGID	 	
	UTDATETIME	NExScI	char		TIMESTAMP	30	Y	N	N		30s	Y				N	Y		Y	Y	Combined DATE_OBS and UT as a timestamp	 	
